sale_id;line_id;date;time;store_id;store_type;zone;surface;hyper;specialty_brands;open_time;open_to_clients_hours;open_days;foot_traffic_by_hour;daily_foot_traffic;nb_employees;employee_id;employee_profile;monthly_salary;anciennete_mois;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;favorite_brand;has_loyalty_card;customer_profile;loyalty_points_used;loyalty_points_earned;product_id;product_kind;brand;category;model;color;size;price_sold;tva_rate;price_ht;tva_amount;loyalty_discount_ttc;gross_price_ttc_before_loyalty;base_price;is_best_seller;total_discount_applied;special_offer_discount;discount_value_fidelity;ajust_value_magasin;discount_val_month;pct_economise;year_month;CA_month
V000056;L0000065;2024-01-25;09:10;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0001;Blase;2519;214;2007-02-28;Sales;0,27;0,73;C0169;M;25;;true;sneakerhead;0;15;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-01;41323,97
V000057;L0000066;2024-01-25;17:55;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0256;F;54;;true;impulsif;0;15;P022;shoe;Jordans;Limited Edition;Elite;Black;40;154,66;0,2;128,88;25,78;0;154,66;154,66;false;0;0;0;-10;0;0;2024-01;41323,97
V000058;L0000067;2024-01-01;16:06;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0088;F;34;;true;impulsif;0;10;P021;shoe;Jordans;Basketball;Elite;Deep Blue;30;100;0,2;83,33;16,67;0;100;100;false;0;0;0;-10;0;0;2024-01;41323,97
V000059;L0000068;2024-01-31;17:52;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0050;M;39;;true;sneakerhead;0;11;P008;shoe;Jordans;Casual;Max;Brown Bear;44;111;0,2;92,5;18,5;0;111;111;true;0;0;0;-10;0;0;2024-01;41323,97
V000060;L0000069;2024-01-30;10:15;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0001;Blase;2519;214;2007-02-28;Sales;0,27;0,73;C0161;F;17;;true;chasseur_de_promos;0;9;P059;shoe;Puma;Casual;Air;Light Green;36;90,27;0,2;75,22;15,05;0;90,27;90,27;true;0;0;0;-10;0;0;2024-01;41323,97
V000061;L0000070;2024-01-29;14:22;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0004;F;35;;true;impulsif;0;33;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-01;41323,97
V000061;L0000071;2024-01-29;14:22;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0004;F;35;;true;impulsif;0;33;P004;shoe;Asics;Limited Edition;Max;Black;34;157,3;0,2;131,08;26,22;0;157,3;157,3;false;0;0;0;-10;0;0;2024-01;41323,97
V000061;L0000072;2024-01-29;14:22;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0004;F;35;;true;impulsif;0;33;A005;accessory;Accessoire;Lacets;Lacets;White;M;22,05;0,2;18,38;3,67;0;22,05;22,05;false;0;0;0;-10;0;0;2024-01;41323,97
V000062;L0000073;2024-01-26;13:55;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0251;F;35;;false;chasseur_de_promos;0;0;P038;shoe;Asics;Basketball;Zoom;Premium Black;39;120,38;0,2;100,32;20,06;0;120,38;120,38;false;0;0;0;-10;0;0;2024-01;41323,97
V000063;L0000074;2024-01-02;14:26;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0207;M;20;;true;chasseur_de_promos;0;10;P021;shoe;Jordans;Basketball;Elite;Deep Blue;30;100;0,2;83,33;16,67;0;100;100;false;0;0;0;-10;0;0;2024-01;41323,97
V000064;L0000075;2024-01-23;17:11;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0080;M;51;;true;chasseur_de_promos;0;12;P022;shoe;Jordans;Limited Edition;Elite;Black;40;129,1;0,2;107,58;21,52;0;129,1;154,66;false;25,56;25,56;0;-10;0;16,53;2024-01;41323,97
V000065;L0000076;2024-01-23;12:29;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0235;F;16;Puma;true;fidele_marque;0;9;P059;shoe;Puma;Casual;Air;Light Green;36;90,27;0,2;75,22;15,05;0;90,27;90,27;true;0;0;0;-10;0;0;2024-01;41323,97
V000066;L0000077;2024-01-01;14:12;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0177;F;47;;true;chasseur_de_promos;0;15;P026;shoe;Puma;Limited Edition;Flex;Black;30;153,21;0,2;127,68;25,53;0;153,21;153,21;false;0;0;0;-10;0;0;2024-01;41323,97
V000067;L0000078;2024-01-31;09:28;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0242;F;56;;true;chasseur_de_promos;0;9;P035;shoe;Puma;Running;Zoom;Deep Purple;33;99,03;0,2;82,53;16,5;0;99,03;99,03;false;0;0;0;-10;0;0;2024-01;41323,97
V000068;L0000079;2024-01-29;09:05;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0035;F;29;;false;sneakerhead;0;0;P006;shoe;Puma;Casual;Elite;Premium Black;35;98,48;0,2;82,07;16,41;0;98,48;98,48;true;0;0;0;-10;0;0;2024-01;41323,97
V000069;L0000080;2024-01-17;17:04;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0001;M;36;;true;chasseur_de_promos;0;9;P058;shoe;Puma;Trail;Air;White;36;95,48;0,2;79,57;15,91;0;95,48;112,33;false;16,85;0;0;-10;16,85;15;2024-01;41323,97
V000070;L0000081;2024-01-05;17:08;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0034;F;43;;true;chasseur_de_promos;0;12;P061;shoe;Jordans;Limited Edition;Zoom;Pink;43;126,22;0,2;105,18;21,04;0;126,22;160;true;33,78;20,98;0;-10;12,8;21,11;2024-01;41323,97
V000071;L0000082;2024-01-06;16:09;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0050;M;39;;true;sneakerhead;0;10;P008;shoe;Jordans;Casual;Max;Brown Bear;44;105,45;0,2;87,88;17,57;0;105,45;111;true;5,55;0;0;-10;5,55;5;2024-01;41323,97
V000072;L0000083;2024-01-06;12:42;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0205;F;38;;true;sneakerhead;0;9;P059;shoe;Puma;Casual;Air;Light Green;36;90,27;0,2;75,22;15,05;0;90,27;90,27;true;0;0;0;-10;0;0;2024-01;41323,97
V000073;L0000084;2024-01-06;14:44;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0160;F;16;;false;chasseur_de_promos;0;0;P040;shoe;Asics;Casual;Flex;Light Green;45;75,54;0,2;62,95;12,59;0;75,54;88,43;false;12,89;12,89;0;-10;0;14,58;2024-01;41323,97
V000073;L0000085;2024-01-06;14:44;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0160;F;16;;false;chasseur_de_promos;0;0;A006;accessory;Accessoire;Bonnet;Bonnet;Deep Blue;XS;6,21;0,2;5,17;1,04;0;6,21;8,82;false;2,61;0,85;0;-10;1,76;29,59;2024-01;41323,97
V000074;L0000086;2024-01-17;18:59;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0138;F;42;;true;sneakerhead;0;15;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-01;41323,97
V000075;L0000087;2024-01-05;17:24;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0001;Blase;2519;214;2007-02-28;Sales;0,27;0,73;C0255;M;47;;false;chasseur_de_promos;0;0;P026;shoe;Puma;Limited Edition;Flex;Black;30;153,21;0,2;127,68;25,53;0;153,21;153,21;false;0;0;0;-10;0;0;2024-01;41323,97
V000076;L0000088;2024-01-10;17:20;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0092;M;36;;true;sneakerhead;0;10;P006;shoe;Puma;Casual;Elite;Premium Black;35;98,48;0,2;82,07;16,41;0;98,48;98,48;true;0;0;0;-10;0;0;2024-01;41323,97
V000076;L0000089;2024-01-10;17:20;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0092;M;36;;true;sneakerhead;0;10;A006;accessory;Accessoire;Bonnet;Bonnet;Deep Blue;XS;8,82;0,2;7,35;1,47;0;8,82;8,82;false;0;0;0;-10;0;0;2024-01;41323,97
V000077;L0000090;2024-01-18;09:08;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0078;M;36;;true;chasseur_de_promos;0;18;P017;shoe;Jordans;Casual;Max;Deep Purple;42;88,43;0,2;73,69;14,74;0;88,43;88,43;false;0;0;0;-10;0;0;2024-01;41323,97
V000077;L0000091;2024-01-18;09:08;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0078;M;36;;true;chasseur_de_promos;0;18;P016;shoe;Jordans;Running;Pro;Premium Black;42;100,43;0,2;83,69;16,74;0;100,43;115,1;false;14,67;14,67;0;-10;0;12,75;2024-01;41323,97
V000078;L0000092;2024-01-27;13:31;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0033;M;31;;true;sneakerhead;0;12;P026;shoe;Puma;Limited Edition;Flex;Black;30;122,57;0,2;102,14;20,43;0;122,57;153,21;false;30,64;0;0;-10;30,64;20;2024-01;41323,97
V000079;L0000093;2024-01-20;11:07;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0201;F;32;;true;chasseur_de_promos;0;9;P034;shoe;Puma;Casual;Flex;Pink;34;90,18;0,2;75,15;15,03;0;90,18;90,18;false;0;0;0;-10;0;0;2024-01;41323,97
V000080;L0000094;2024-01-12;09:37;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0008;JeunePrometteur;1994;60;2019-12-04;Sales;0,1;0,9;C0194;M;26;;true;sneakerhead;0;16;P061;shoe;Jordans;Limited Edition;Zoom;Pink;43;160;0,2;133,33;26,67;0;160;160;true;0;0;0;-10;0;0;2024-01;41323,97
V000081;L0000095;2024-01-29;11:47;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0236;F;54;;false;chasseur_de_promos;0;0;P045;shoe;Asics;Basketball;Pro;Classic Grey;39;100;0,2;83,33;16,67;0;100;100;false;0;0;0;-10;0;0;2024-01;41323,97
V000082;L0000096;2024-01-19;15:41;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0051;F;34;;true;chasseur_de_promos;0;15;P022;shoe;Jordans;Limited Edition;Elite;Black;40;154,66;0,2;128,88;25,78;0;154,66;154,66;false;0;0;0;-10;0;0;2024-01;41323,97
V000083;L0000097;2024-01-17;14:52;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0008;JeunePrometteur;1994;60;2019-12-04;Sales;0,1;0,9;C0218;M;52;;true;sneakerhead;0;16;P061;shoe;Jordans;Limited Edition;Zoom;Pink;43;160;0,2;133,33;26,67;0;160;160;true;0;0;0;-10;0;0;2024-01;41323,97
V000084;L0000098;2024-01-05;14:37;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0157;M;27;;true;impulsif;0;11;P027;shoe;Puma;Casual;Zoom;Light Green;33;110,79;0,2;92,33;18,46;0;110,79;110,79;true;0;0;0;-10;0;0;2024-01;41323,97
V000085;L0000099;2024-01-13;09:47;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0003;Blase;2349;168;2010-12-17;Sales;0,26;0,74;C0021;M;37;;true;sneakerhead;0;14;P004;shoe;Asics;Limited Edition;Max;Black;34;141,57;0,2;117,97;23,6;0;141,57;157,3;false;15,73;0;0;-10;15,73;10;2024-01;41323,97
V000086;L0000100;2024-01-27;10:20;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0217;F;31;;true;chasseur_de_promos;0;32;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-01;41323,97
V000086;L0000101;2024-01-27;10:20;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0217;F;31;;true;chasseur_de_promos;0;32;P004;shoe;Asics;Limited Edition;Max;Black;34;157,3;0,2;131,08;26,22;0;157,3;157,3;false;0;0;0;-10;0;0;2024-01;41323,97
V000086;L0000102;2024-01-27;10:20;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0217;F;31;;true;chasseur_de_promos;0;32;A008;accessory;Accessoire;Tee-shirt;Tee-shirt;Black;M;17,64;0,2;14,7;2,94;0;17,64;17,64;false;0;0;0;-10;0;0;2024-01;41323,97
V000087;L0000103;2024-01-25;12:34;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0207;M;20;;true;chasseur_de_promos;0;8;P040;shoe;Asics;Casual;Flex;Light Green;45;73,91;0,2;61,59;12,32;0;73,91;88,43;false;14,52;14,52;0;-10;0;16,42;2024-01;41323,97
V000087;L0000104;2024-01-25;12:34;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0207;M;20;;true;chasseur_de_promos;0;8;A004;accessory;Accessoire;Tee-shirt;Tee-shirt;White;XL;11,87;0,2;9,89;1,98;0;11,87;13,23;false;1,36;1,36;0;-10;0;10,28;2024-01;41323,97
V000088;L0000105;2024-01-01;17:15;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0199;M;40;;false;impulsif;0;0;P004;shoe;Asics;Limited Edition;Max;Black;34;157,3;0,2;131,08;26,22;0;157,3;157,3;false;0;0;0;-10;0;0;2024-01;41323,97
V000089;L0000106;2024-01-29;16:08;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0250;F;20;Puma;true;fidele_marque;0;9;P041;shoe;Puma;Training;Air;Red Blood;42;91,5;0,2;76,25;15,25;0;91,5;91,5;false;0;0;0;-10;0;0;2024-01;41323,97
V000090;L0000107;2024-01-27;16:57;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0003;Blase;2349;168;2010-12-17;Sales;0,26;0,74;C0241;M;30;;true;sneakerhead;0;30;P004;shoe;Asics;Limited Edition;Max;Black;34;157,3;0,2;131,08;26,22;0;157,3;157,3;false;0;0;0;-10;0;0;2024-01;41323,97
V000090;L0000108;2024-01-27;16:57;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0003;Blase;2349;168;2010-12-17;Sales;0,26;0,74;C0241;M;30;;true;sneakerhead;0;30;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-01;41323,97
V000091;L0000109;2024-01-09;11:28;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0089;F;25;;false;sneakerhead;0;0;P051;shoe;Asics;Limited Edition;Flex;Black;34;151,33;0,2;126,11;25,22;0;151,33;151,33;true;0;0;0;-10;0;0;2024-01;41323,97
V000092;L0000110;2024-01-01;09:52;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0048;F;41;Jordans;false;fidele_marque;0;0;P016;shoe;Jordans;Running;Pro;Premium Black;42;115,1;0,2;95,92;19,18;0;115,1;115,1;false;0;0;0;-10;0;0;2024-01;41323,97
V000093;L0000111;2024-01-06;14:00;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0246;M;44;;true;impulsif;0;15;P004;shoe;Asics;Limited Edition;Max;Black;34;157,3;0,2;131,08;26,22;0;157,3;157,3;false;0;0;0;-10;0;0;2024-01;41323,97
V000094;L0000112;2024-01-16;10:28;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0001;Blase;2519;214;2007-02-28;Sales;0,27;0,73;C0064;M;43;;true;sneakerhead;0;11;P008;shoe;Jordans;Casual;Max;Brown Bear;44;111;0,2;92,5;18,5;0;111;111;true;0;0;0;-10;0;0;2024-01;41323,97
V000095;L0000113;2024-01-27;18:19;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0062;M;18;;false;impulsif;0;0;P059;shoe;Puma;Casual;Air;Light Green;36;90,27;0,2;75,22;15,05;0;90,27;90,27;true;0;0;0;-10;0;0;2024-01;41323,97
V000096;L0000114;2024-01-15;12:23;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0212;M;32;;false;sneakerhead;0;0;P022;shoe;Jordans;Limited Edition;Elite;Black;40;123,73;0,2;103,11;20,62;0;123,73;154,66;false;30,93;0;0;-10;30,93;20;2024-01;41323,97
V000097;L0000115;2024-01-26;12:07;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0178;F;18;;true;impulsif;0;9;P041;shoe;Puma;Training;Air;Red Blood;42;91,5;0,2;76,25;15,25;0;91,5;91,5;false;0;0;0;-10;0;0;2024-01;41323,97
V000098;L0000116;2024-01-26;11:32;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0092;M;36;;true;sneakerhead;0;15;P022;shoe;Jordans;Limited Edition;Elite;Black;40;154,66;0,2;128,88;25,78;0;154,66;154,66;false;0;0;0;-10;0;0;2024-01;41323,97
V000099;L0000117;2024-01-01;18:17;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0046;M;28;Puma;true;fidele_marque;0;9;P042;shoe;Puma;Training;Zoom;Deep Blue;34;92,43;0,2;77,03;15,4;0;92,43;108,74;false;16,31;0;0;-10;16,31;15;2024-01;41323,97
V000100;L0000118;2024-01-13;10:29;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0006;JeunePrometteur;1942;35;2022-01-22;Sales;0,11;0,89;C0236;F;54;;false;chasseur_de_promos;0;0;P025;shoe;Asics;Running;Pro;Electric Blue;38;96,58;0,2;80,48;16,1;0;96,58;115,1;false;18,52;18,52;0;-10;0;16,09;2024-01;41323,97
V000101;L0000119;2024-01-10;17:43;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0004;Experimente;2832;108;2015-12-03;Sales;0,08;0,92;C0033;M;31;;true;sneakerhead;0;15;P026;shoe;Puma;Limited Edition;Flex;Black;30;153,21;0,2;127,68;25,53;0;153,21;153,21;false;0;0;0;-10;0;0;2024-01;41323,97
V000102;L0000120;2024-01-04;17:39;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0100;F;45;;true;sneakerhead;0;15;P022;shoe;Jordans;Limited Edition;Elite;Black;40;154,66;0,2;128,88;25,78;0;154,66;154,66;false;0;0;0;-10;0;0;2024-01;41323,97
V000103;L0000121;2024-01-04;14:42;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0008;JeunePrometteur;1994;60;2019-12-04;Sales;0,1;0,9;C0135;F;16;;true;sneakerhead;0;11;P008;shoe;Jordans;Casual;Max;Brown Bear;44;111;0,2;92,5;18,5;0;111;111;true;0;0;0;-10;0;0;2024-01;41323,97
V000104;L0000122;2024-01-23;14:52;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0179;M;19;;false;impulsif;0;0;P058;shoe;Puma;Trail;Air;White;36;84,25;0,2;70,21;14,04;0;84,25;112,33;false;28,08;0;0;-10;28,08;25;2024-01;41323,97
V000104;L0000123;2024-01-23;14:52;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0179;M;19;;false;impulsif;0;0;A001;accessory;Accessoire;Lacets;Lacets;Classic Grey;XL;8,82;0,2;7,35;1,47;0;8,82;8,82;false;0;0;0;-10;0;0;2024-01;41323,97
V000105;L0000124;2024-01-30;15:38;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0016;M;20;;true;sneakerhead;0;15;P022;shoe;Jordans;Limited Edition;Elite;Black;40;154,66;0,2;128,88;25,78;0;154,66;154,66;false;0;0;0;-10;0;0;2024-01;41323,97
V000106;L0000125;2024-01-20;14:53;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0001;Blase;2519;214;2007-02-28;Sales;0,27;0,73;C0157;M;27;;true;impulsif;0;9;P040;shoe;Asics;Casual;Flex;Light Green;45;88,43;0,2;73,69;14,74;0;88,43;88,43;false;0;0;0;-10;0;0;2024-01;41323,97
V000106;L0000126;2024-01-20;14:53;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0001;Blase;2519;214;2007-02-28;Sales;0,27;0,73;C0157;M;27;;true;impulsif;0;9;A001;accessory;Accessoire;Lacets;Lacets;Classic Grey;XL;8,82;0,2;7,35;1,47;0;8,82;8,82;false;0;0;0;-10;0;0;2024-01;41323,97
V000107;L0000127;2024-01-04;11:12;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0001;Blase;2519;214;2007-02-28;Sales;0,27;0,73;C0225;M;48;;true;impulsif;0;11;P016;shoe;Jordans;Running;Pro;Premium Black;42;115,1;0,2;95,92;19,18;0;115,1;115,1;false;0;0;0;-10;0;0;2024-01;41323,97
V000108;L0000128;2024-01-11;13:30;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0003;Blase;2349;168;2010-12-17;Sales;0,26;0,74;C0039;F;46;;true;chasseur_de_promos;0;8;P017;shoe;Jordans;Casual;Max;Deep Purple;42;88,43;0,2;73,69;14,74;0;88,43;88,43;false;0;0;0;-10;0;0;2024-01;41323,97
V000109;L0000129;2024-01-03;16:27;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0179;M;19;;false;impulsif;0;0;P035;shoe;Puma;Running;Zoom;Deep Purple;33;94,08;0,2;78,4;15,68;0;94,08;99,03;false;4,95;0;0;-10;4,95;5;2024-01;41323,97
V000109;L0000130;2024-01-03;16:27;S01;Discount;Peripherie;249;oui;Puma|Asics|Jordans;10;9h/19h;open 6/7;56;560;8;E0007;Experimente;2864;96;2016-12-20;Support;0,1;0,9;C0179;M;19;;false;impulsif;0;0;P027;shoe;Puma;Casual;Zoom;Light Green;33;110,79;0,2;92,33;18,46;0;110,79;110,79;true;0;0;0;-10;0;0;2024-01;41323,97
